x,y,id,location_code,location,gene,gene_ensembl_id,cell_line,nRoi,Avg_Intens,Avg_Area,Avg_Std,Avg_Mode,Avg_Feret,Avg_Median,Avg_Skewness,Avg_Kurtosis
6.1057262,-0.74451494,3886_36_H11_2,23,Mitochondria,NDUFB8,ENSG00000166136,A-431 , 14 , 81.5211 , 8015.8571 , 44.7843 , 83.8571 , 288.3517 , 73.0714 , 1.0307 , 1.2171
7.008771,-1.1836226,38939_528_C2_2,23,Mitochondria,SLC37A4,ENSG00000137700,U-2 OS , 25 , 7.5507 , 6590.52 , 11.1196 , 0 , 263.5716 , 3.6 , 3.0141 , 15.7809
7.106771,-1.2590332,38939_528_C2_1,23,Mitochondria,SLC37A4,ENSG00000137700,U-2 OS , 25 , 7.4862 , 6553.04 , 10.6793 , 0 , 258.8184 , 3.72 , 2.838 , 13.4247
6.912309,-1.2987258,38939_526_C2_2,23,Mitochondria,SLC37A4,ENSG00000137700,A-431 , 15 , 19.1435 , 7288.2 , 27.0456 , 0 , 264.4692 , 9.3333 , 2.9249 , 12.2902
6.9582148,-1.2433002,38939_526_C2_1,23,Mitochondria,SLC37A4,ENSG00000137700,A-431 , 13 , 14.4063 , 7925.6923 , 24.4634 , 0 , 288.1532 , 5.7692 , 3.4258 , 15.5855
6.499076,-0.7411448,38873_523_G12_3,23,Mitochondria,NDUFC2,ENSG00000151366,A-431 , 9 , 16.6346 , 7465.4444 , 18.6189 , 0 , 272.1333 , 11.4444 , 2.6443 , 12.226
6.890593,-1.1242965,38873_523_G12_2,23,Mitochondria,NDUFC2,ENSG00000151366,A-431 , 8 , 15.681 , 9121.75 , 16.7153 , 0 , 313.596 , 11.125 , 2.1547 , 6.841
6.0832057,-2.0303419,38873_520_G12_3,23,Mitochondria,NDUFC2,ENSG00000151366,U-251 MG , 19 , 36.8891 , 6027.7895 , 30.9046 , 7.4737 , 233.3387 , 28.5263 , 1.8742 , 5.1636
5.9696026,-1.0850426,38873_520_G12_1,23,Mitochondria,NDUFC2,ENSG00000151366,U-251 MG , 15 , 38.6282 , 6692.0667 , 36.1108 , 0 , 259.8038 , 27.4667 , 1.8554 , 4.601
6.65521,-1.1121643,38873_517_G12_2,23,Mitochondria,NDUFC2,ENSG00000151366,U-2 OS , 11 , 14.3304 , 8204.8182 , 14.8248 , 0.6364 , 320.4011 , 10.1818 , 2.3774 , 8.6999
6.552368,-0.9218894,38873_517_G12_1,23,Mitochondria,NDUFC2,ENSG00000151366,U-2 OS , 22 , 9.9114 , 6951.5909 , 10.2732 , 0.6818 , 271.0345 , 7.2727 , 2.4081 , 11.9359
7.2564616,-1.1006383,3886_37_H11_2,23,Mitochondria,NDUFB8,ENSG00000166136,U-251 MG , 5 , 46.3346 , 6599.6 , 37.9815 , 5.2 , 241.137 , 36.8 , 1.3841 , 2.7006
6.387474,-1.2140712,3886_37_H11_1,23,Mitochondria,NDUFB8,ENSG00000166136,U-251 MG , 5 , 35.1291 , 11906.2 , 28.3231 , 14 , 394.2777 , 27.8 , 1.7259 , 4.1464
4.923886,-0.4237305,3886_36_H11_1,23,Mitochondria,NDUFB8,ENSG00000166136,A-431 , 9 , 71.0967 , 8727.8889 , 38.1696 , 48.7778 , 322.035 , 62.8889 , 1.2883 , 2.3926
6.7476487,-1.6258957,38742_412_D3_2,23,Mitochondria,TCIRG1,ENSG00000110719,U-2 OS , 15 , 29.0119 , 6839.0667 , 32.3182 , 4.6667 , 255.1103 , 18.3333 , 2.6002 , 9.6646
6.00707,-0.84437865,3886_35_H11_2,23,Mitochondria,NDUFB8,ENSG00000166136,U-2 OS , 11 , 51.5678 , 6335.9091 , 36.908 , 39.4545 , 243.274 , 44.5455 , 1.4659 , 3.7944
7.2476964,-1.1334484,3886_35_H11_1,23,Mitochondria,NDUFB8,ENSG00000166136,U-2 OS , 9 , 34.5301 , 8898.5556 , 29.9344 , 14 , 323.7089 , 25.6667 , 2.0339 , 5.909
6.486925,-1.6402756,3884_37_G11_2,23,Mitochondria,NDUFS4,ENSG00000164258,U-251 MG , 7 , 33.9149 , 7410.8571 , 32.7262 , 5.8571 , 266.8545 , 23.8571 , 2.2178 , 10.8395
6.2377844,-1.669563,3884_37_G11_1,23,Mitochondria,NDUFS4,ENSG00000164258,U-251 MG , 9 , 42.3484 , 7479 , 32.309 , 11.4444 , 277.1486 , 33.7778 , 1.4223 , 2.8393
6.090584,-1.7285197,3884_36_G11_2,23,Mitochondria,NDUFS4,ENSG00000164258,A-431 , 11 , 56.5643 , 8946.2727 , 36.5797 , 34.9091 , 315.819 , 47.0909 , 1.3229 , 2.3943
5.221904,-1.6359878,3884_36_G11_1,23,Mitochondria,NDUFS4,ENSG00000164258,A-431 , 19 , 67.4558 , 7116 , 39.531 , 45.2105 , 262.0201 , 58.4211 , 0.8641 , 0.8872
7.26737,-1.5495896,3884_35_G11_2,23,Mitochondria,NDUFS4,ENSG00000164258,U-2 OS , 15 , 38.8752 , 7252.4667 , 39.3151 , 11.0667 , 275.1965 , 25.3333 , 1.9031 , 4.4462
6.743244,-1.6953728,3884_35_G11_1,23,Mitochondria,NDUFS4,ENSG00000164258,U-2 OS , 11 , 40.6778 , 7102.2727 , 39.272 , 35.2727 , 278.2202 , 26.4545 , 1.8689 , 4.5452
7.3221316,-1.4414405,38742_471_D3_2,23,Mitochondria,TCIRG1,ENSG00000110719,A-431 , 15 , 24.0446 , 8270.4 , 28.5667 , 1.1333 , 281.5597 , 14.0667 , 2.9072 , 13.1275
7.3366838,-1.5516003,38742_471_D3_1,23,Mitochondria,TCIRG1,ENSG00000110719,A-431 , 18 , 23.5731 , 7379.2222 , 31.9694 , 3.5556 , 254.7244 , 12.5 , 3.1767 , 13.9073
6.4041977,-1.2571033,38742_419_D3_4,23,Mitochondria,TCIRG1,ENSG00000110719,U-251 MG , 22 , 43.9597 , 6639 , 37.1204 , 21.1818 , 252.6169 , 32.0909 , 1.8872 , 4.5604
6.3420935,-1.1362084,38742_419_D3_3,23,Mitochondria,TCIRG1,ENSG00000110719,U-251 MG , 17 , 53.795 , 6988.3529 , 43.7313 , 23.4706 , 262.634 , 39.7059 , 1.6114 , 2.7745
7.1882186,-1.3814707,38939_545_C2_1,23,Mitochondria,SLC37A4,ENSG00000137700,U-251 MG , 19 , 24.5028 , 5338.8947 , 32.6802 , 0 , 204.0467 , 12.2105 , 2.3484 , 7.0124
7.2241597,-1.3145258,38939_545_C2_2,23,Mitochondria,SLC37A4,ENSG00000137700,U-251 MG , 17 , 28.2942 , 6179.4118 , 38.2866 , 0 , 235.7763 , 12.1765 , 2.1594 , 5.2879
5.3808646,-0.54688,39016_436_A12_3,23,Mitochondria,DYNC2H1,ENSG00000187240,A-431 , 15 , 36.9316 , 7963 , 31.8428 , 11.6667 , 281.0801 , 28.3333 , 1.9982 , 5.8458
6.186674,-0.82232887,39016_436_A12_4,23,Mitochondria,DYNC2H1,ENSG00000187240,A-431 , 20 , 37.1316 , 7084.1 , 32.0217 , 12 , 250.3861 , 28.35 , 2.0389 , 6.0069
6.357537,-1.1840035,39536_553_F2_1,23,Mitochondria,SUCLA2,ENSG00000136143,U-251 MG , 17 , 36.1966 , 6109.4118 , 29.5917 , 15 , 233.9892 , 27.5882 , 1.7767 , 5.6222
5.863971,-1.0500548,39536_540_F2_2,23,Mitochondria,SUCLA2,ENSG00000136143,A-431 , 19 , 30.7657 , 7354.6316 , 25.1566 , 13 , 267.077 , 24.1579 , 1.9176 , 5.7586
6.430894,-1.2213514,39536_540_F2_1,23,Mitochondria,SUCLA2,ENSG00000136143,A-431 , 15 , 24.6274 , 8064.6 , 24.1912 , 4.3333 , 285.4479 , 17.6667 , 2.4614 , 9.4524
6.316394,-1.1382728,39536_537_F2_2,23,Mitochondria,SUCLA2,ENSG00000136143,U-2 OS , 14 , 22.7128 , 6841.4286 , 21.5812 , 2.0714 , 268.4711 , 16.5714 , 1.9453 , 5.4475
6.1173716,-1.0463663,39536_537_F2_1,23,Mitochondria,SUCLA2,ENSG00000136143,U-2 OS , 17 , 23.2649 , 6778.5294 , 21.0244 , 6.1176 , 269.441 , 17.6471 , 1.9541 , 6.5059
5.480575,-1.6089462,39481_509_C1_3,23,Mitochondria,ALDH1L2,ENSG00000136010,U-251 MG , 19 , 22.0458 , 6277.3684 , 18.0317 , 4.9474 , 237.5613 , 17.7895 , 1.7648 , 6.0992
5.6120033,-1.7096391,39481_509_C1_1,23,Mitochondria,ALDH1L2,ENSG00000136010,U-251 MG , 19 , 21.4685 , 6826.7368 , 20.5453 , 1.4737 , 237.2985 , 15.5789 , 1.6503 , 3.8352
5.0200276,-0.6273321,39481_490_C1_2,23,Mitochondria,ALDH1L2,ENSG00000136010,U-2 OS , 10 , 19.0535 , 7833.3 , 14.8745 , 3 , 300.5302 , 16.1 , 2.0144 , 8.8409
5.920014,-1.1985945,39481_490_C1_1,23,Mitochondria,ALDH1L2,ENSG00000136010,U-2 OS , 22 , 16.9871 , 6179.9545 , 14.439 , 1.6364 , 235.599 , 13.8182 , 1.8145 , 5.9198
6.8845487,-1.3451853,39481_486_C1_2,23,Mitochondria,ALDH1L2,ENSG00000136010,A-431 , 15 , 14.994 , 5738.2667 , 18.4111 , 0 , 220.2136 , 8.7333 , 2.2548 , 9.2474
6.5405083,-1.3113483,39481_486_C1_1,23,Mitochondria,ALDH1L2,ENSG00000136010,A-431 , 16 , 8.3525 , 7481.75 , 8.7559 , 0 , 265.9674 , 6.25 , 2.2316 , 13.1144
6.7198215,-0.7517688,39077_1512_D2_3,23,Mitochondria,NMNAT3,ENSG00000163864,HEK 293 , 19 , 26.2439 , 5509.0526 , 23.5621 , 9.6316 , 195.4989 , 19.5263 , 2.1187 , 6.9026
6.697785,-0.8075669,39077_1512_D2_1,23,Mitochondria,NMNAT3,ENSG00000163864,HEK 293 , 17 , 33.9519 , 6415 , 30.4292 , 13.8235 , 228.5944 , 24.5294 , 2.1487 , 6.3014
6.981194,-1.0666842,39077_1504_D2_5,23,Mitochondria,NMNAT3,ENSG00000163864,U-2 OS , 37 , 18.4424 , 7261.7838 , 15.9556 , 6.8919 , 266.6672 , 14.2162 , 2.2831 , 8.5696
6.886056,-1.0320625,39077_1504_D2_1,23,Mitochondria,NMNAT3,ENSG00000163864,U-2 OS , 26 , 23.6753 , 6807.8462 , 19.2524 , 13.6154 , 264.6309 , 18.5 , 2.0481 , 6.8133
7.057127,-1.326861,39017_416_G4_2,23,Mitochondria,MMAB,ENSG00000139428,U-251 MG , 13 , 25.9504 , 5791.9231 , 34.501 , 0 , 227.0317 , 12.5385 , 2.3738 , 7.2657
6.8316,-1.1810713,39017_416_G4_1,23,Mitochondria,MMAB,ENSG00000139428,U-251 MG , 15 , 21.1594 , 5511.2667 , 25.4152 , 0 , 208.1532 , 11.7333 , 2.0873 , 5.2235
7.657683,-1.6019307,39017_415_G4_2,23,Mitochondria,MMAB,ENSG00000139428,A-431 , 16 , 36.2269 , 6986.875 , 51.5886 , 0 , 242.2341 , 12.3125 , 2.1507 , 7.1215
7.6483116,-1.6187692,39017_415_G4_1,23,Mitochondria,MMAB,ENSG00000139428,A-431 , 16 , 29.1207 , 8842.625 , 45.6002 , 0 , 311.7119 , 9 , 2.3596 , 6.0739
6.757704,-1.1609939,39017_411_G4_2,23,Mitochondria,MMAB,ENSG00000139428,U-2 OS , 18 , 10.1881 , 7127.3889 , 12.5866 , 0 , 276.4522 , 6.1111 , 2.6012 , 10.1021
6.6256204,-1.0010973,39017_411_G4_1,23,Mitochondria,MMAB,ENSG00000139428,U-2 OS , 23 , 8.4763 , 7156.4783 , 9.9737 , 0 , 272.9906 , 5.5652 , 2.5434 , 10.6438
5.6666512,-0.54171985,39016_521_A12_4,23,Mitochondria,DYNC2H1,ENSG00000187240,U-251 MG , 11 , 33.4422 , 6362.9091 , 25.0996 , 14.0909 , 243.3497 , 27.4545 , 1.6117 , 4.002
5.5648503,-0.48842508,39016_521_A12_2,23,Mitochondria,DYNC2H1,ENSG00000187240,U-251 MG , 7 , 36.8672 , 7355.7143 , 28.6834 , 15 , 286.4757 , 30 , 1.5623 , 3.4273
6.3821545,-1.0290124,39016_442_A12_2,23,Mitochondria,DYNC2H1,ENSG00000187240,U-2 OS , 14 , 31.6576 , 6802.3571 , 29.103 , 8.5 , 266.0589 , 23.5714 , 2.1697 , 6.9209
5.916829,-0.89867425,39016_442_A12_1,23,Mitochondria,DYNC2H1,ENSG00000187240,U-2 OS , 15 , 34.8165 , 7338.6667 , 28.948 , 14.0667 , 275.5662 , 27.0667 , 1.9015 , 5.0827
7.1791143,-1.5401326,38742_412_D3_3,23,Mitochondria,TCIRG1,ENSG00000110719,U-2 OS , 17 , 18.6769 , 7510 , 23.3555 , 1.5882 , 288.8131 , 11.5294 , 2.9928 , 12.9702
5.740372,-0.8052604,38705_633_B1_2,23,Mitochondria,TRPT1,ENSG00000149743,U-251 MG , 19 , 18.8906 , 5801.4211 , 18.3887 , 4.1579 , 220.9149 , 13.6316 , 2.3213 , 9.6038
6.563193,-1.0305077,39601_1000_G4_1,23,Mitochondria,SLC25A46,ENSG00000164209,U-251 MG , 21 , 6.1517 , 5364.381 , 8.6354 , 0 , 207.0468 , 3.3333 , 2.851 , 13.5225
6.9579835,-1.2582057,38300_537_G9_1,23,Mitochondria,MCCC2,ENSG00000131844,U-2 OS , 11 , 28.9182 , 7944.3636 , 34.2506 , 0 , 295.3696 , 16.9091 , 2.4486 , 8.2755
6.2357855,-2.1932867,38450_449_E3_1,23,Mitochondria,REXO2,ENSG00000076043,U-251 MG , 17 , 36.4573 , 6673.2353 , 25.6312 , 21.4706 , 249.319 , 29.9412 , 1.5856 , 3.5744
4.827955,-0.0855635,38390_453_B4_4,23,Mitochondria,MTCH2,ENSG00000109919,U-2 OS , 14 , 8.2645 , 7101.4286 , 8.8735 , 0 , 287.4051 , 5.9286 , 2.6339 , 14.4196
5.856995,-0.75352156,38390_453_B4_2,23,Mitochondria,MTCH2,ENSG00000109919,U-2 OS , 12 , 13.1436 , 7250.6667 , 14.7645 , 0 , 287.7985 , 8.8333 , 2.5856 , 10.3389
5.3120375,-0.8733862,38380_582_B1_2,23,Mitochondria,SUPV3L1,ENSG00000156502,U-2 OS , 14 , 6.316 , 7416.4286 , 12.8184 , 0 , 289.952 , 2.5 , 4.857 , 42.7481
4.3206263,-0.7358892,38380_582_B1_1,23,Mitochondria,SUPV3L1,ENSG00000156502,U-2 OS , 11 , 4.6267 , 7695.5455 , 9.8071 , 0 , 294.7249 , 1.5455 , 6.3314 , 71.198
6.5115743,-1.1630976,38380_1635_D3_33,23,Mitochondria,SUPV3L1,ENSG00000156502,CACO-2 , 37 , 5.8693 , 6733.0541 , 7.0906 , 0 , 249.4636 , 4.027 , 2.903 , 15.9291
6.326514,-1.0573736,38380_1635_D3_32,23,Mitochondria,SUPV3L1,ENSG00000156502,CACO-2 , 41 , 6.1878 , 5884 , 7.8666 , 0.1463 , 220.2733 , 3.9024 , 3.164 , 17.8628
6.9564414,-1.1151024,38300_553_G9_2,23,Mitochondria,MCCC2,ENSG00000131844,U-251 MG , 13 , 42.4908 , 6504.9231 , 36.6279 , 15 , 256.3376 , 30.6923 , 1.7477 , 4.1767
6.696822,-1.0753347,38300_553_G9_1,23,Mitochondria,MCCC2,ENSG00000131844,U-251 MG , 10 , 26.7224 , 6506 , 27.7612 , 8.6 , 253.2117 , 18.2 , 2.3685 , 8.4016
6.9947386,-1.1625528,38300_540_G9_2,23,Mitochondria,MCCC2,ENSG00000131844,A-431 , 16 , 19.0708 , 7624 , 24.2478 , 0 , 274.0305 , 11.25 , 2.8165 , 11.0801
7.23015,-1.2123693,38300_540_G9_1,23,Mitochondria,MCCC2,ENSG00000131844,A-431 , 16 , 24.5823 , 7741.25 , 27.5736 , 0.25 , 282.5828 , 15.625 , 2.2698 , 6.7939
6.409664,-1.0548913,38300_537_G9_3,23,Mitochondria,MCCC2,ENSG00000131844,U-2 OS , 12 , 26.3733 , 7590.75 , 28.3053 , 3.4167 , 292.5821 , 17.0833 , 2.4554 , 9.2156
6.2380967,-2.0135176,38263_448_H3_2,23,Mitochondria,CHCHD5,ENSG00000125611,U-2 OS , 16 , 21.6955 , 6658 , 22.1509 , 2.625 , 258.7523 , 15.125 , 2.6031 , 11.0759
6.0915813,-0.89732707,38705_633_B1_1,23,Mitochondria,TRPT1,ENSG00000149743,U-251 MG , 19 , 27.4836 , 6068.1053 , 25.2917 , 6.4211 , 236.0034 , 19.8947 , 1.943 , 5.8674
5.8751016,-0.51712376,38263_448_H3_1,23,Mitochondria,CHCHD5,ENSG00000125611,U-2 OS , 11 , 20.0064 , 7547.7273 , 20.7604 , 1.8182 , 287.5301 , 13.6364 , 2.252 , 7.942
5.9748473,-1.5821602,38263_445_H3_2,23,Mitochondria,CHCHD5,ENSG00000125611,U-251 MG , 15 , 39.5674 , 6210.3333 , 29.3049 , 19.6 , 233.8158 , 31.3333 , 1.6008 , 4.315
5.759105,-1.717839,38263_445_H3_1,23,Mitochondria,CHCHD5,ENSG00000125611,U-251 MG , 16 , 33.3572 , 6180.375 , 22.9553 , 18.5 , 239.4182 , 27.8125 , 1.5135 , 3.3566
5.928343,-1.1232575,38070_422_H1_3,23,Mitochondria,ATRNL1,ENSG00000107518,U-2 OS , 21 , 14.2985 , 6664 , 13.3996 , 0 , 259.9504 , 11.1905 , 2.0074 , 7.884
6.1623607,-1.786871,38070_422_H1_2,23,Mitochondria,ATRNL1,ENSG00000107518,U-2 OS , 22 , 15.5322 , 7020.4091 , 13.2064 , 1.6364 , 284.8339 , 12.5909 , 1.8377 , 6.3211
6.968859,-1.2060368,37949_592_A10_3,23,Mitochondria,DHTKD1,ENSG00000181192,A-431 , 11 , 6.882 , 8613.7273 , 10.8494 , 0 , 307.8609 , 3 , 3.1299 , 14.7632
6.854862,-1.1414051,37949_592_A10_1,23,Mitochondria,DHTKD1,ENSG00000181192,A-431 , 9 , 6.6194 , 9369.2222 , 10.1684 , 0 , 321.1826 , 3.1111 , 3.1012 , 14.7158
7.422725,-2.0627882,37949_1081_H11_2,23,Mitochondria,DHTKD1,ENSG00000181192,MCF7 , 23 , 18.3021 , 5861.3913 , 31.4899 , 0 , 220.4326 , 5.087 , 3.1022 , 12.9683
7.209796,-2.0240395,37949_1081_H11_1,23,Mitochondria,DHTKD1,ENSG00000181192,MCF7 , 25 , 9.9362 , 5712.44 , 19.725 , 0 , 213.7819 , 2.44 , 3.8158 , 19.5798
5.3637023,-0.35463393,37915_884_A1_2,23,Mitochondria,PRDX5,ENSG00000126432,U-2 OS , 20 , 21.5078 , 6713.4 , 20.4953 , 1.1 , 255.0673 , 16.5 , 2.4281 , 10.56
5.8388033,-0.64926803,37915_884_A1_1,23,Mitochondria,PRDX5,ENSG00000126432,U-2 OS , 21 , 21.2162 , 6813.7143 , 20.1444 , 1.1905 , 261.4314 , 16.0476 , 2.2775 , 9.0991
6.6609244,-0.83230156,3783_670_H3_2,23,Mitochondria,ECHS1,ENSG00000127884,A-431 , 15 , 5.4552 , 8762.2667 , 8.3574 , 0 , 306.6233 , 2.2667 , 3.0308 , 14.595
6.066759,-1.3825532,38450_449_E3_2,23,Mitochondria,REXO2,ENSG00000076043,U-251 MG , 16 , 42.6447 , 5804.8125 , 29.161 , 22 , 235.6638 , 36.5 , 1.4497 , 3.5089
5.32249,-0.52834743,38450_455_E3_1,23,Mitochondria,REXO2,ENSG00000076043,A-431 , 12 , 35.1995 , 7236.5833 , 34.7696 , 6.6667 , 258.8612 , 24.25 , 2.3129 , 7.8218
5.35637,-0.5467816,38450_455_E3_2,23,Mitochondria,REXO2,ENSG00000076043,A-431 , 16 , 25.5772 , 7684.3125 , 27.3262 , 5.3125 , 266.1792 , 17.375 , 2.8858 , 12.5237
6.693066,-0.99480474,38460_484_D3_1,23,Mitochondria,CS,ENSG00000062485,U-251 MG , 15 , 15.1054 , 6617.1333 , 20.9952 , 0 , 259.7051 , 7.0667 , 2.8048 , 10.8327
6.4616356,-1.3654832,38705_632_B1_2,23,Mitochondria,TRPT1,ENSG00000149743,U-2 OS , 16 , 32.6977 , 7697.5 , 35.5558 , 0 , 299.4374 , 21.125 , 2.2037 , 6.5399
7.1419697,-1.3440585,38705_632_B1_1,23,Mitochondria,TRPT1,ENSG00000149743,U-2 OS , 14 , 41.1751 , 7804.3571 , 43.5007 , 36.4286 , 306.63 , 25.3571 , 2.2545 , 8.4111
5.6308866,-0.5769134,38705_626_B1_2,23,Mitochondria,TRPT1,ENSG00000149743,A-431 , 13 , 30.4369 , 8707.6923 , 29.424 , 5.6923 , 310.3289 , 21.7692 , 2.357 , 8.2936
5.5287085,-0.44370487,38705_626_B1_1,23,Mitochondria,TRPT1,ENSG00000149743,A-431 , 16 , 28.118 , 7727.75 , 26.7568 , 6.8125 , 284.3673 , 20.25 , 2.3319 , 8.5559
6.8237863,-1.4488045,38696_553_F11_2,23,Mitochondria,FGFR1OP2,ENSG00000111790,U-251 MG , 14 , 48.525 , 6439.6429 , 41.654 , 18 , 252.6536 , 34.0714 , 1.5765 , 3.0604
6.7315907,-1.3793817,38696_553_F11_1,23,Mitochondria,FGFR1OP2,ENSG00000111790,U-251 MG , 14 , 50.8184 , 5924.7857 , 36.6284 , 23.3571 , 231.55 , 40.4286 , 1.5524 , 4.4039
5.688046,-1.8250681,38696_540_F11_2,23,Mitochondria,FGFR1OP2,ENSG00000111790,A-431 , 15 , 39.24 , 7973.2 , 25.5316 , 28.3333 , 294.6989 , 33.0667 , 2.0664 , 7.0867
5.7222023,-1.6842438,38696_540_F11_1,23,Mitochondria,FGFR1OP2,ENSG00000111790,A-431 , 11 , 38.692 , 7667 , 27.1126 , 27.0909 , 270.3318 , 32 , 2.2375 , 7.6021
6.507826,-1.5273638,38696_537_F11_2,23,Mitochondria,FGFR1OP2,ENSG00000111790,U-2 OS , 11 , 41.4211 , 7196.2727 , 39.6131 , 16.0909 , 276.2707 , 28.0909 , 2.2472 , 6.7225
6.5133944,-1.3835981,38696_537_F11_1,23,Mitochondria,FGFR1OP2,ENSG00000111790,U-2 OS , 12 , 43.9167 , 7719.3333 , 39.0299 , 23.1667 , 297.1442 , 31.75 , 2.3482 , 7.0398
6.504361,-1.3653052,38462_443_E1_2,23,Mitochondria,PAX9,ENSG00000198807,U-2 OS , 12 , 19.9099 , 8277.8333 , 25.8823 , 0 , 313.0414 , 12.1667 , 3.2187 , 14.8915
6.6256986,-1.497754,38462_443_E1_1,23,Mitochondria,PAX9,ENSG00000198807,U-2 OS , 14 , 24.0747 , 7674.2143 , 29.1447 , 0.1429 , 291.5301 , 14.0714 , 2.7088 , 10.6194
6.418115,-0.7201407,38462_1579_D1_5,23,Mitochondria,PAX9,ENSG00000198807,PC-3 , 13 , 9.9825 , 5295 , 8.8224 , 0 , 208.4676 , 8.0769 , 1.5311 , 3.622
6.3797326,-0.81810004,38462_1579_D1_4,23,Mitochondria,PAX9,ENSG00000198807,PC-3 , 15 , 9.2737 , 5212 , 8.7573 , 0 , 204.7207 , 7.4667 , 1.8513 , 5.8524
7.592462,-1.5660805,38461_590_A12_2,23,Mitochondria,CS,ENSG00000062485,A-431 , 7 , 28.2168 , 9776.1429 , 42.7612 , 0 , 329.5018 , 8.5714 , 2.5461 , 8.5466
7.4594045,-1.4039893,38461_590_A12_1,23,Mitochondria,CS,ENSG00000062485,A-431 , 11 , 14.3508 , 7479 , 20.9916 , 0.9091 , 272.0491 , 6.9091 , 2.8787 , 10.668
7.4268947,-1.690812,38461_580_A12_3,23,Mitochondria,CS,ENSG00000062485,U-251 MG , 9 , 18.5478 , 6391.4444 , 28.7585 , 0 , 257.3641 , 6.7778 , 2.5706 , 7.7248
7.191605,-1.400602,38461_580_A12_1,23,Mitochondria,CS,ENSG00000062485,U-251 MG , 14 , 12.0687 , 6220.5714 , 17.9362 , 0 , 239.2904 , 4.7143 , 2.4207 , 7.3813
7.633437,-1.6671581,38461_574_A12_2,23,Mitochondria,CS,ENSG00000062485,U-2 OS , 13 , 20.7772 , 7667.9231 , 37.6189 , 0 , 299.1427 , 4.5385 , 2.8999 , 10.2074
7.6022253,-1.7090962,38461_574_A12_1,23,Mitochondria,CS,ENSG00000062485,U-2 OS , 10 , 25.694 , 8004.3 , 39.5214 , 0 , 308.7386 , 8.1 , 2.5514 , 8.3437
7.513768,-1.8160444,38460_492_D3_3,23,Mitochondria,CS,ENSG00000062485,U-2 OS , 17 , 20.5602 , 7407.6471 , 33.2703 , 0 , 286.1322 , 6.7647 , 2.959 , 11.76
7.5869718,-1.9670789,38460_492_D3_2,23,Mitochondria,CS,ENSG00000062485,U-2 OS , 18 , 21.395 , 7694.2778 , 33.1095 , 0 , 306.027 , 8.5556 , 2.9335 , 10.8951
7.648666,-1.8633041,38460_489_D3_3,23,Mitochondria,CS,ENSG00000062485,A-431 , 19 , 30.2922 , 7240.5789 , 45.972 , 13.4211 , 258.6891 , 10.8421 , 2.6577 , 8.7375
7.6764994,-1.828484,38460_489_D3_2,23,Mitochondria,CS,ENSG00000062485,A-431 , 16 , 30.1136 , 7993.125 , 45.0666 , 0 , 289.7735 , 11.5 , 2.8243 , 11.9658
6.6012964,-1.058125,38460_484_D3_2,23,Mitochondria,CS,ENSG00000062485,U-251 MG , 16 , 16.2747 , 7171.9375 , 20.4825 , 0.5625 , 256.267 , 9 , 2.6053 , 10.6
5.96955,-1.1682993,39536_553_F2_2,23,Mitochondria,SUCLA2,ENSG00000136143,U-251 MG , 9 , 58.9403 , 8095.4444 , 40.3697 , 33.4444 , 311.6254 , 48.3333 , 1.6212 , 3.3551
6.6734524,-1.1785944,39601_1000_G4_2,23,Mitochondria,SLC25A46,ENSG00000164209,U-251 MG , 20 , 5.1756 , 6523.75 , 6.9764 , 0 , 243.0641 , 2.9 , 2.74 , 14.377
5.5207095,-0.31061375,3782_671_G12_3,23,Mitochondria,DLAT,ENSG00000150768,A-431 , 16 , 16.9665 , 8436.8125 , 13.8862 , 2.75 , 290.9956 , 13.8125 , 1.8252 , 6.3956
6.987769,-1.6600624,40674_1137_G10_3,23,Mitochondria,PMPCB,ENSG00000105819,MCF7 , 13 , 13.4465 , 8326.4615 , 19.0878 , 0 , 287.8162 , 6.7692 , 2.8811 , 12.0315
7.298964,-1.42603,40786_758_D6_2,23,Mitochondria,DLAT,ENSG00000150768,U-2 OS , 14 , 57.3009 , 6722.7857 , 54.1914 , 84.1429 , 263.2865 , 36.4286 , 1.9472 , 4.974
7.285581,-1.4317584,40786_758_D6_1,23,Mitochondria,DLAT,ENSG00000150768,U-2 OS , 11 , 55.8114 , 7461.8182 , 57.6715 , 60.3636 , 296.4351 , 32.0909 , 1.9328 , 4.0047
6.4003367,-0.9018978,40786_754_D6_5,23,Mitochondria,DLAT,ENSG00000150768,U-251 MG , 23 , 24.2278 , 5937.8261 , 26.0666 , 0.5652 , 231.3608 , 16.6087 , 2.4201 , 8.4003
6.643084,-1.1050503,40786_754_D6_3,23,Mitochondria,DLAT,ENSG00000150768,U-251 MG , 14 , 29.6009 , 6340.6429 , 29.1794 , 1.0714 , 241.9688 , 20.7857 , 1.9154 , 5.1561
6.722623,-1.4359165,40688_1137_D10_4,23,Mitochondria,EEF1G,ENSG00000254772,MCF7 , 11 , 25.5389 , 6798.9091 , 25.8526 , 4.7273 , 242.5582 , 16.4545 , 1.9543 , 4.8198
6.853222,-1.7273866,40688_1137_D10_3,23,Mitochondria,EEF1G,ENSG00000254772,MCF7 , 28 , 20.1715 , 6439.5 , 21.0474 , 3.9286 , 238.3196 , 13.5714 , 2.3644 , 8.0324
